symbol,chain,protocol,liqPrice,collateralValue,collateralAmount,owner,timestamp
ETH,ethereum,aave-v2,971.4651909361978,0.00004483109108567955,4.6147912971e-8,0x0a183adbb549c6f9a0ce259370cd1705aa44047d,1678938049
ETH,ethereum,aave-v2,7.516449354112405,11.800844029483907,1.5700024670594528,0x0a1a3941177dd2a107a2c582dddf6215ec178232,1678938049
ETH,ethereum,aave-v2,873.5286104655711,4916.025154293784,5.627778066334487,0x0a1fb0ec3b837aadddfdc1e989c77649a4856a41,1678938049
ETH,ethereum,aave-v2,1174.098530558422,184.79826744186047,0.1573958766083858,0x0a2f11af1697f563d602ec0c7fed18e53cc307c2,1678938049
ETH,ethereum,aave-v2,95.72844512993616,0.00015465116279069762,0.000001615519426653,0x0a4a2a6dc2dbb41fa558c9b5429b51d8eaa06e50,1678938049
ETH,ethereum,aave-v2,1644.7417602030582,53.065212767264825,0.03226355288790956,0x0a54adf196073e673e59e7d96c4e8561fbce4a20,1678938049
ETH,ethereum,aave-v2,336.2765968954332,28723.942901723007,85.41760909592782,0x0a690b298f84d12414f5c8db7de1ece5a4605877,1678938049
ETH,ethereum,aave-v2,19.936896491938178,1.1356601267660378,0.05696273375473766,0x0a72066e3191a2ef63d4e09ef18e479daa678900,1678938049
ETH,ethereum,aave-v2,2.109005257784331,0.0008436021031137324,0.0004,0x0a860ab1098d2d0f16e58e4b4e58e39229391928,1678938049
ETH,ethereum,aave-v2,668.7709825581395,133.7541965116279,0.2,0x0aa55b1b508e52bae0f5479d98db0fb17a63e057,1678938049
ETH,ethereum,aave-v2,853.3549803294235,409.6103905581233,0.48,0x0ad639d086576871e81e758539d2fbaf2dd2bcdf,1678938049
ETH,ethereum,aave-v2,511.6279069767442,127.90697674418605,0.25,0x0aec8c516fb9a9b84bf63ac5a80f721e4541e27f,1678938049
ETH,ethereum,aave-v2,1.8559362807743154,41.7771205478984,22.509997234640277,0x0af531b8006cf8246c3759be1a1f65712e283295,1678938049
ETH,ethereum,aave-v2,232.49569355004195,2.3249569355004196,0.01,0x0b01c6028cef52605aa2a8ac9c6f0698b75d6fcd,1678938049
ETH,ethereum,aave-v2,743.3732055531514,54095.81075697674,72.7707299010374,0x0b03f12275ef47afc7fd4e7afd27146825042a22,1678938049
ETH,ethereum,aave-v2,1270.7605579645647,140.3128341801872,0.11041642211883936,0x0b0672143536b258e24e4073aae1c2230a5d4562,1678938049
ETH,ethereum,aave-v2,1388.7571954071175,6.943785977035588,0.005,0x0b087a811bfadc27a031882272884c38212ca856,1678938049
ETH,ethereum,aave-v2,116.98620626050167,11.698620626050166,0.1,0x0b0fad77f040348b4f24855ca29bb034dd60f11d,1678938049
ETH,ethereum,aave-v2,1203.6254910974098,73.24544562775509,0.060854016610244185,0x0b296da0b195ab30874e67314fac57c73ebac28e,1678938049
ETH,ethereum,aave-v2,48.449219265259586,116.27906976744185,2.4000194746341252,0x0b2c78a8269b903655d6a1b65fca96ebbc90424c,1678938049
ETH,ethereum,aave-v2,596.0953742827763,59785.6987879202,100.29552545992246,0x0b3492cb3ce07cd3d04ed6d41e40687b688b7a7b,1678938049
ETH,ethereum,aave-v2,825.9735617702343,0.008259735617702343,0.00001,0x0b43a13c2002848a1ae721c0ea3b65fd49434c4b,1678938049
ETH,ethereum,aave-v2,1173.6419479519197,2391513.4474491994,2037.6857282773024,0x0b5a6a15b975fd35f0b301748c8dabd35b50d8c5,1678938049
ETH,ethereum,aave-v2,1242.5925362772084,147.56308273541995,0.11875420013186068,0x0b9f8d5f183891aef733a6dcc65652e4fb9806c2,1678938049
